user_id,cibil_score,account_tier
USR-18506,494,Gold
USR-18507,322,Gold
USR-18508,457,Platinum
USR-18509,897,Gold
USR-18510,674,Platinum
USR-18511,433,Platinum
USR-18512,483,Gold
USR-18513,639,Regular
USR-18514,360,Silver
USR-18515,584,Silver
USR-18516,653,Silver
USR-18517,675,Regular
USR-18518,769,Gold
USR-18519,777,Silver
USR-18520,375,Regular
USR-18521,645,Silver
USR-18522,477,Silver
USR-18523,608,Platinum
USR-18524,324,Platinum
USR-18525,744,Regular
USR-18526,384,Regular
USR-18527,391,Platinum
USR-18528,557,Gold
USR-18529,886,Platinum
USR-18530,900,Platinum
USR-18531,619,Platinum
USR-18532,355,Regular
USR-18533,469,Silver
USR-18534,469,Platinum
USR-18535,857,Silver
USR-18536,309,Silver
USR-18537,523,Regular
USR-18538,640,Silver
USR-18539,757,Silver
USR-18540,399,Gold
USR-18541,892,Platinum
USR-18542,766,Gold
USR-18543,578,Gold
USR-18544,475,Platinum
USR-18545,318,Silver
USR-18546,634,Platinum
USR-18547,330,Silver
USR-18548,783,Silver
USR-18549,487,Gold
USR-18550,750,Gold
USR-18551,422,Silver
USR-18552,320,Platinum
USR-18553,490,Platinum
USR-18554,547,Gold
USR-18555,723,Platinum
USR-18556,831,Gold
USR-18557,388,Gold
USR-18558,740,Gold
USR-18559,849,Silver
USR-18560,827,Platinum
USR-18561,496,Silver
USR-18562,319,Platinum
USR-18563,662,Platinum
USR-18564,356,Regular
USR-18565,784,Gold
USR-18566,491,Silver
USR-18567,512,Silver
USR-18568,303,Platinum
USR-18569,402,Platinum
USR-18570,830,Silver
USR-18571,688,Platinum
USR-18572,832,Silver
USR-18573,538,Regular
USR-18574,786,Gold
USR-18575,638,Gold
USR-18576,898,Regular
USR-18577,777,Gold
USR-18578,700,Gold
USR-18579,800,Gold
USR-18580,749,Gold
USR-18581,896,Platinum
USR-18582,456,Gold
USR-18583,638,Platinum
USR-18584,817,Silver
USR-18585,842,Silver
USR-18586,337,Regular
USR-18587,755,Regular
USR-18588,356,Platinum
USR-18589,820,Gold
USR-18590,518,Platinum
USR-18591,884,Platinum
USR-18592,767,Silver
USR-18593,706,Regular
USR-18594,836,Gold
USR-18595,337,Silver
USR-18596,792,Silver
USR-18597,475,Gold
USR-18598,390,Silver
USR-18599,409,Platinum
USR-18600,587,Regular
USR-18601,521,Silver
USR-18602,679,Silver
USR-18603,719,Gold
USR-18604,336,Gold
USR-18605,549,Regular
USR-18606,427,Silver
USR-18607,862,Gold
USR-18608,509,Silver
USR-18609,762,Silver
USR-18610,771,Silver
USR-18611,360,Silver
USR-18612,695,Gold
USR-18613,760,Silver
USR-18614,713,Regular
USR-18615,636,Gold
USR-18616,570,Platinum
USR-18617,784,Gold
USR-18618,344,Gold
USR-18619,360,Gold
USR-18620,850,Silver
USR-18621,737,Platinum
USR-18622,715,Platinum
USR-18623,776,Regular
USR-18624,884,Gold
USR-18625,788,Gold
USR-18626,743,Platinum
USR-18627,759,Regular
USR-18628,455,Platinum
USR-18629,755,Platinum
USR-18630,512,Silver
USR-18631,775,Gold
USR-18632,603,Platinum
USR-18633,514,Silver
USR-18634,580,Regular
USR-18635,600,Gold
USR-18636,783,Silver
USR-18637,434,Silver
USR-18638,853,Gold
USR-18639,530,Platinum
USR-18640,644,Platinum
USR-18641,790,Silver
USR-18642,768,Gold
USR-18643,732,Platinum
USR-18644,359,Platinum
USR-18645,713,Regular
USR-18646,777,Silver
USR-18647,759,Platinum
USR-18648,829,Regular
USR-18649,632,Regular
USR-18650,360,Silver
USR-18651,677,Silver
USR-18652,401,Gold
USR-18653,767,Gold
USR-18654,674,Silver
USR-18655,367,Silver
USR-18656,445,Silver
USR-18657,406,Gold
USR-18658,325,Gold
USR-18659,848,Gold
USR-18660,817,Silver
USR-18661,575,Regular
USR-18662,858,Silver
USR-18663,821,Platinum
USR-18664,409,Gold
USR-18665,645,Gold
USR-18666,315,Regular
USR-18667,800,Regular
USR-18668,418,Silver
USR-18669,331,Silver
USR-18670,850,Gold
USR-18671,311,Gold
USR-18672,499,Gold
USR-18673,507,Silver
USR-18674,685,Platinum
USR-18675,781,Gold
USR-18676,729,Regular
USR-18677,355,Gold
USR-18678,402,Regular
USR-18679,858,Silver
USR-18680,497,Regular
USR-18681,556,Silver
USR-18682,799,Gold
USR-18683,424,Silver
USR-18684,633,Gold
USR-18685,506,Regular
USR-18686,569,Platinum
USR-18687,413,Platinum
USR-18688,703,Regular
USR-18689,535,Gold
USR-18690,565,Gold
USR-18691,861,Silver
USR-18692,872,Gold
USR-18693,648,Gold
USR-18694,583,Platinum
USR-18695,836,Silver
USR-18696,656,Platinum
USR-18697,401,Regular
USR-18698,520,Platinum
USR-18699,417,Gold
USR-18700,589,Platinum
USR-18701,889,Platinum
USR-18702,386,Platinum
USR-18703,472,Silver
USR-18704,680,Platinum
USR-18705,418,Platinum
USR-18706,427,Silver
USR-18707,821,Silver
USR-18708,326,Gold
USR-18709,768,Gold
USR-18710,477,Regular
USR-18711,398,Regular
USR-18712,895,Gold
USR-18713,487,Silver
USR-18714,631,Gold
USR-18715,427,Platinum
USR-18716,491,Gold
USR-18717,362,Silver
USR-18718,801,Silver
USR-18719,751,Silver
USR-18720,339,Platinum
USR-18721,501,Platinum
USR-18722,882,Platinum
USR-18723,739,Platinum
USR-18724,896,Gold
USR-18725,831,Regular
USR-18726,592,Gold
USR-18727,835,Gold
USR-18728,420,Gold
USR-18729,896,Platinum
USR-18730,449,Silver
USR-18731,492,Regular
USR-18732,833,Platinum
USR-18733,801,Regular
USR-18734,581,Platinum
USR-18735,715,Silver
USR-18736,656,Platinum
USR-18737,537,Gold
USR-18738,562,Regular
USR-18739,526,Gold
USR-18740,767,Regular
USR-18741,350,Silver
USR-18742,747,Silver
USR-18743,423,Regular
USR-18744,610,Platinum
USR-18745,851,Gold
USR-18746,475,Regular
USR-18747,680,Silver
USR-18748,675,Platinum
USR-18749,461,Regular
USR-18750,587,Gold
USR-18751,833,Platinum
USR-18752,681,Regular
USR-18753,668,Silver
USR-18754,453,Regular
USR-18755,315,Platinum
USR-18756,592,Regular
USR-18757,336,Platinum
USR-18758,893,Silver
USR-18759,307,Regular
USR-18760,800,Gold
USR-18761,503,Silver
USR-18762,761,Regular
USR-18763,549,Regular
USR-18764,563,Gold
USR-18765,606,Regular
USR-18766,879,Platinum
USR-18767,692,Gold
USR-18768,652,Silver
USR-18769,338,Platinum
USR-18770,526,Silver
USR-18771,689,Regular
USR-18772,323,Platinum
USR-18773,836,Platinum
USR-18774,664,Platinum
USR-18775,641,Gold
USR-18776,512,Gold
USR-18777,711,Platinum
USR-18778,429,Platinum
USR-18779,373,Silver
USR-18780,407,Regular
USR-18781,789,Gold
USR-18782,763,Platinum
USR-18783,586,Platinum
USR-18784,895,Platinum
USR-18785,832,Silver
USR-18786,793,Gold
USR-18787,838,Regular
USR-18788,713,Silver
USR-18789,324,Regular
USR-18790,532,Regular
USR-18791,430,Gold
USR-18792,434,Silver
USR-18793,740,Platinum
USR-18794,877,Silver
USR-18795,885,Silver
USR-18796,329,Gold
USR-18797,492,Regular
USR-18798,682,Platinum
USR-18799,766,Platinum
USR-18800,636,Regular
USR-18801,843,Gold
USR-18802,591,Platinum
USR-18803,741,Silver
USR-18804,640,Gold
USR-18805,707,Silver
USR-18806,760,Silver
USR-18807,683,Platinum
USR-18808,446,Silver
USR-18809,883,Gold
USR-18810,437,Platinum
USR-18811,634,Silver
USR-18812,856,Silver
USR-18813,739,Regular
USR-18814,773,Gold
USR-18815,825,Gold
USR-18816,381,Platinum
USR-18817,792,Silver
USR-18818,618,Regular
USR-18819,526,Regular
USR-18820,712,Silver
USR-18821,884,Silver
USR-18822,666,Gold
USR-18823,872,Platinum
USR-18824,829,Platinum
USR-18825,693,Platinum
USR-18826,856,Regular
USR-18827,685,Silver
USR-18828,331,Gold
USR-18829,418,Gold
USR-18830,832,Platinum
USR-18831,848,Regular
USR-18832,677,Platinum
USR-18833,645,Silver
USR-18834,604,Gold
USR-18835,705,Silver
USR-18836,793,Silver
USR-18837,444,Platinum
USR-18838,593,Regular
USR-18839,843,Silver
USR-18840,563,Platinum
USR-18841,609,Platinum
USR-18842,772,Regular
USR-18843,309,Regular
USR-18844,338,Gold
USR-18845,304,Platinum
USR-18846,716,Platinum
USR-18847,467,Platinum
USR-18848,357,Regular
USR-18849,392,Regular
USR-18850,521,Regular
USR-18851,801,Regular
USR-18852,829,Silver
USR-18853,880,Platinum
USR-18854,574,Gold
USR-18855,855,Gold
USR-18856,465,Regular
USR-18857,781,Regular
USR-18858,575,Gold
USR-18859,696,Platinum
USR-18860,590,Gold
USR-18861,584,Regular
USR-18862,539,Silver
USR-18863,729,Platinum
USR-18864,622,Gold
USR-18865,895,Gold
USR-18866,471,Gold
USR-18867,381,Silver
USR-18868,739,Silver
USR-18869,302,Silver
USR-18870,470,Gold
USR-18871,644,Regular
USR-18872,429,Gold
USR-18873,305,Platinum
USR-18874,768,Gold
USR-18875,561,Regular
USR-18876,467,Regular
USR-18877,747,Gold
USR-18878,668,Silver
USR-18879,536,Platinum
USR-18880,860,Regular
USR-18881,525,Regular
USR-18882,657,Gold
USR-18883,558,Silver
USR-18884,644,Regular
USR-18885,399,Regular
USR-18886,334,Regular
USR-18887,770,Regular
USR-18888,714,Silver
USR-18889,557,Platinum
USR-18890,351,Silver
USR-18891,484,Regular
USR-18892,676,Regular
USR-18893,313,Regular
USR-18894,454,Silver
USR-18895,696,Regular
USR-18896,512,Gold
USR-18897,851,Gold
USR-18898,781,Silver
USR-18899,567,Regular
USR-18900,412,Gold
USR-18901,664,Regular
USR-18902,491,Platinum
USR-18903,713,Platinum
USR-18904,673,Gold
USR-18905,635,Silver
USR-18906,705,Gold
USR-18907,776,Gold
USR-18908,311,Regular
USR-18909,552,Silver
USR-18910,474,Platinum
USR-18911,478,Platinum
USR-18912,445,Platinum
USR-18913,306,Gold
USR-18914,631,Platinum
USR-18915,380,Silver
USR-18916,778,Platinum
USR-18917,818,Gold
USR-18918,894,Regular
USR-18919,900,Platinum
USR-18920,441,Silver
USR-18921,406,Platinum
USR-18922,584,Gold
USR-18923,629,Regular
USR-18924,361,Regular
USR-18925,696,Silver
USR-18926,566,Gold
USR-18927,849,Regular
USR-18928,488,Gold
USR-18929,592,Regular
USR-18930,858,Platinum
USR-18931,403,Regular
USR-18932,467,Platinum
USR-18933,482,Platinum
USR-18934,765,Platinum
USR-18935,655,Silver
USR-18936,539,Platinum
USR-18937,398,Gold
USR-18938,466,Platinum
USR-18939,550,Platinum
USR-18940,556,Gold
USR-18941,522,Regular
USR-18942,696,Platinum
USR-18943,502,Regular
USR-18944,764,Regular
USR-18945,814,Regular
USR-18946,607,Regular
USR-18947,647,Regular
USR-18948,709,Regular
USR-18949,575,Platinum
USR-18950,374,Regular
USR-18951,680,Regular
USR-18952,556,Regular
USR-18953,774,Gold
USR-18954,608,Silver
USR-18955,438,Platinum
USR-18956,825,Silver
USR-18957,414,Gold
USR-18958,881,Silver
USR-18959,646,Gold
USR-18960,416,Silver
USR-18961,696,Regular
USR-18962,734,Platinum
USR-18963,821,Gold
USR-18964,542,Gold
USR-18965,735,Regular
USR-18966,864,Regular
USR-18967,421,Platinum
USR-18968,867,Platinum
USR-18969,355,Silver
USR-18970,468,Regular
USR-18971,369,Gold
USR-18972,652,Gold
USR-18973,740,Silver
USR-18974,492,Gold
USR-18975,459,Regular
USR-18976,735,Platinum
USR-18977,440,Regular
USR-18978,891,Platinum
USR-18979,822,Regular
USR-18980,508,Gold
USR-18981,772,Gold
USR-18982,564,Silver
USR-18983,850,Gold
USR-18984,330,Regular
USR-18985,383,Regular
USR-18986,702,Regular
USR-18987,720,Silver
USR-18988,490,Platinum
USR-18989,413,Platinum
USR-18990,304,Regular
USR-18991,596,Gold
USR-18992,870,Platinum
USR-18993,801,Regular
USR-18994,610,Regular
USR-18995,790,Gold
USR-18996,402,Regular
USR-18997,801,Regular
USR-18998,338,Platinum
USR-18999,336,Regular
USR-19000,741,Silver
USR-19001,535,Silver
USR-19002,522,Silver
USR-19003,875,Silver
USR-19004,576,Silver
USR-19005,448,Platinum
USR-19006,561,Platinum
USR-19007,710,Gold
USR-19008,613,Platinum
USR-19009,852,Regular
USR-19010,866,Silver
USR-19011,893,Regular
USR-19012,871,Platinum
USR-19013,338,Platinum
USR-19014,399,Gold
USR-19015,360,Regular
USR-19016,810,Platinum
USR-19017,409,Silver
USR-19018,421,Gold
USR-19019,506,Silver
USR-19020,437,Silver
USR-19021,774,Gold
USR-19022,392,Regular
USR-19023,619,Platinum
USR-19024,474,Silver
USR-19025,559,Platinum
USR-19026,744,Gold
USR-19027,441,Regular
USR-19028,302,Regular
USR-19029,540,Platinum
USR-19030,662,Gold
USR-19031,684,Regular
USR-19032,760,Platinum
USR-19033,324,Regular
USR-19034,680,Silver
USR-19035,836,Platinum
USR-19036,593,Gold
USR-19037,889,Regular
USR-19038,441,Platinum
USR-19039,333,Silver
USR-19040,683,Gold
USR-19041,725,Platinum
USR-19042,346,Regular
USR-19043,428,Platinum
USR-19044,528,Silver
USR-19045,463,Regular
USR-19046,346,Silver
USR-19047,680,Platinum
USR-19048,699,Silver
USR-19049,686,Gold
USR-19050,646,Gold
USR-19051,879,Gold
USR-19052,846,Platinum
USR-19053,467,Regular
USR-19054,307,Silver
USR-19055,804,Platinum
USR-19056,630,Platinum
USR-19057,324,Regular
USR-19058,545,Regular
USR-19059,682,Gold
USR-19060,768,Platinum
USR-19061,362,Regular
USR-19062,516,Silver
USR-19063,688,Regular
USR-19064,409,Gold
USR-19065,588,Platinum
USR-19066,666,Platinum
USR-19067,396,Regular
USR-19068,530,Gold
USR-19069,306,Regular
USR-19070,873,Regular
USR-19071,503,Platinum
USR-19072,671,Regular
USR-19073,610,Silver
USR-19074,333,Regular
USR-19075,788,Silver
USR-19076,701,Regular
USR-19077,833,Gold
USR-19078,672,Gold
USR-19079,722,Silver
USR-19080,791,Platinum
USR-19081,343,Gold
USR-19082,890,Silver
USR-19083,538,Platinum
USR-19084,872,Silver
USR-19085,779,Silver
USR-19086,743,Platinum
USR-19087,629,Regular
USR-19088,691,Platinum
USR-19089,833,Platinum
USR-19090,619,Silver
USR-19091,853,Gold
USR-19092,577,Platinum
USR-19093,486,Silver
USR-19094,472,Regular
USR-19095,661,Platinum
USR-19096,613,Platinum
USR-19097,621,Silver
USR-19098,404,Regular
USR-19099,546,Gold
USR-19100,558,Gold
USR-19101,722,Silver
USR-19102,633,Gold
USR-19103,351,Regular
USR-19104,322,Silver
USR-19105,767,Platinum
USR-19106,425,Regular
USR-19107,304,Silver
USR-19108,637,Regular
USR-19109,830,Platinum
USR-19110,776,Silver
USR-19111,684,Gold
USR-19112,374,Silver
USR-19113,641,Platinum
USR-19114,691,Regular
USR-19115,569,Platinum
USR-19116,766,Platinum
USR-19117,632,Gold
USR-19118,814,Silver
USR-19119,785,Gold
USR-19120,754,Gold
USR-19121,563,Platinum
USR-19122,578,Silver
USR-19123,479,Gold
USR-19124,653,Platinum
USR-19125,728,Regular
USR-19126,683,Gold
USR-19127,506,Regular
USR-19128,317,Gold
USR-19129,884,Platinum
USR-19130,349,Gold
USR-19131,667,Regular
USR-19132,629,Platinum
USR-19133,344,Platinum
USR-19134,821,Gold
USR-19135,345,Gold
USR-19136,544,Platinum
USR-19137,329,Silver
USR-19138,767,Platinum
USR-19139,466,Platinum
USR-19140,797,Silver
USR-19141,309,Regular
USR-19142,776,Gold
USR-19143,850,Silver
USR-19144,577,Gold
USR-19145,644,Platinum
USR-19146,666,Silver
USR-19147,898,Silver
USR-19148,326,Platinum
USR-19149,893,Gold
USR-19150,314,Regular
USR-19151,838,Platinum
USR-19152,729,Platinum
USR-19153,874,Regular
USR-19154,361,Platinum
USR-19155,670,Silver
USR-19156,400,Regular
USR-19157,763,Silver
USR-19158,673,Silver
USR-19159,493,Gold
USR-19160,602,Regular
USR-19161,719,Gold
USR-19162,565,Platinum
USR-19163,625,Silver
USR-19164,634,Silver
USR-19165,495,Gold
USR-19166,757,Platinum
USR-19167,380,Platinum
USR-19168,569,Gold
USR-19169,899,Gold
USR-19170,553,Silver
USR-19171,678,Gold
USR-19172,449,Silver
USR-19173,800,Platinum
USR-19174,391,Platinum
USR-19175,833,Gold
USR-19176,768,Regular
USR-19177,719,Gold
USR-19178,730,Regular
USR-19179,645,Gold
USR-19180,672,Platinum
USR-19181,574,Silver
USR-19182,364,Regular
USR-19183,773,Gold
USR-19184,844,Platinum
USR-19185,381,Gold
USR-19186,330,Silver
USR-19187,589,Platinum
USR-19188,314,Gold
USR-19189,662,Platinum
USR-19190,637,Gold
USR-19191,411,Regular
USR-19192,522,Silver
USR-19193,333,Regular
USR-19194,337,Regular
USR-19195,408,Regular
USR-19196,446,Gold
USR-19197,585,Regular
USR-19198,646,Silver
USR-19199,649,Platinum
USR-19200,466,Regular
USR-19201,406,Platinum
USR-19202,612,Silver
USR-19203,570,Platinum
USR-19204,821,Silver
USR-19205,324,Gold
USR-19206,339,Platinum
USR-19207,841,Silver
USR-19208,710,Silver
USR-19209,661,Silver
USR-19210,402,Regular
USR-19211,400,Platinum
USR-19212,477,Silver
USR-19213,630,Gold
USR-19214,306,Gold
USR-19215,545,Gold
USR-19216,307,Silver
USR-19217,490,Platinum
USR-19218,364,Platinum
USR-19219,857,Regular
USR-19220,451,Silver
USR-19221,696,Gold
USR-19222,677,Platinum
USR-19223,619,Regular
USR-19224,464,Regular
USR-19225,305,Platinum
USR-19226,417,Platinum
USR-19227,408,Gold
USR-19228,485,Gold
USR-19229,886,Regular
USR-19230,585,Gold
USR-19231,433,Gold
USR-19232,346,Gold
USR-19233,434,Silver
USR-19234,305,Platinum
USR-19235,651,Regular
USR-19236,471,Regular
USR-19237,813,Silver
USR-19238,489,Gold
USR-19239,389,Platinum
USR-19240,866,Regular
USR-19241,467,Gold
USR-19242,575,Platinum
USR-19243,858,Silver
USR-19244,442,Platinum
USR-19245,380,Gold
USR-19246,791,Silver
USR-19247,394,Platinum
USR-19248,563,Gold
USR-19249,337,Regular
USR-19250,655,Regular
USR-19251,476,Regular
USR-19252,611,Gold
USR-19253,800,Gold
USR-19254,631,Platinum
USR-19255,639,Gold
USR-19256,548,Silver
USR-19257,788,Gold
USR-19258,475,Silver
USR-19259,597,Silver
USR-19260,451,Regular
USR-19261,610,Silver
USR-19262,892,Silver
USR-19263,406,Platinum
USR-19264,800,Gold
USR-19265,806,Platinum
USR-19266,820,Silver
USR-19267,454,Silver
USR-19268,487,Gold
USR-19269,353,Gold
USR-19270,838,Platinum
USR-19271,398,Silver
USR-19272,784,Regular
USR-19273,675,Gold
USR-19274,528,Regular
USR-19275,870,Platinum
USR-19276,756,Regular
USR-19277,789,Platinum
USR-19278,852,Regular
USR-19279,682,Gold
USR-19280,306,Silver
USR-19281,862,Platinum
USR-19282,329,Gold
USR-19283,735,Silver
USR-19284,656,Silver
USR-19285,676,Gold
USR-19286,707,Gold
USR-19287,735,Gold
USR-19288,604,Gold
USR-19289,793,Silver
USR-19290,899,Gold
USR-19291,415,Silver
USR-19292,801,Platinum
USR-19293,595,Platinum
USR-19294,327,Silver
USR-19295,618,Gold
USR-19296,418,Platinum
USR-19297,771,Gold
USR-19298,471,Regular
USR-19299,839,Regular
USR-19300,535,Platinum
USR-19301,376,Regular
USR-19302,814,Regular
USR-19303,589,Platinum
USR-19304,488,Regular
USR-19305,825,Regular
USR-19306,448,Silver
USR-19307,594,Regular
USR-19308,507,Regular
USR-19309,681,Silver
USR-19310,555,Gold
USR-19311,694,Regular
USR-19312,723,Regular
USR-19313,889,Regular
USR-19314,779,Gold
USR-19315,710,Silver
USR-19316,688,Gold
USR-19317,810,Regular
USR-19318,482,Gold
USR-19319,681,Platinum
USR-19320,776,Regular
USR-19321,717,Platinum
USR-19322,619,Gold
USR-19323,464,Regular
USR-19324,775,Platinum
USR-19325,506,Gold
USR-19326,480,Platinum
USR-19327,818,Silver
USR-19328,313,Silver
USR-19329,361,Regular
USR-19330,701,Platinum
USR-19331,468,Platinum
USR-19332,862,Silver
USR-19333,403,Gold
USR-19334,756,Silver
USR-19335,882,Silver
USR-19336,483,Silver
USR-19337,548,Platinum
USR-19338,633,Gold
USR-19339,703,Silver
USR-19340,490,Gold
USR-19341,447,Silver
USR-19342,477,Platinum
USR-19343,883,Gold
USR-19344,676,Silver
USR-19345,420,Platinum
USR-19346,886,Silver
USR-19347,719,Silver
USR-19348,693,Regular
USR-19349,727,Platinum
USR-19350,760,Platinum
USR-19351,404,Gold
USR-19352,481,Platinum
USR-19353,320,Silver
USR-19354,707,Regular
USR-19355,585,Platinum
USR-19356,338,Gold
USR-19357,773,Gold
USR-19358,713,Gold
USR-19359,321,Gold
USR-19360,727,Gold
USR-19361,333,Regular
USR-19362,784,Regular
USR-19363,427,Regular
USR-19364,322,Silver
USR-19365,401,Regular
USR-19366,379,Regular
USR-19367,316,Platinum
USR-19368,593,Platinum
USR-19369,821,Regular
USR-19370,898,Regular
USR-19371,749,Gold
USR-19372,687,Gold
USR-19373,301,Platinum
USR-19374,359,Regular
USR-19375,465,Platinum
USR-19376,645,Gold
USR-19377,626,Regular
USR-19378,639,Regular
USR-19379,700,Silver
USR-19380,379,Regular
USR-19381,716,Silver
USR-19382,307,Gold
USR-19383,524,Gold
USR-19384,556,Gold
USR-19385,459,Silver
USR-19386,753,Silver
USR-19387,517,Silver
USR-19388,319,Regular
USR-19389,515,Regular
USR-19390,851,Gold
USR-19391,421,Regular
USR-19392,703,Regular
USR-19393,784,Regular
USR-19394,543,Gold
USR-19395,888,Regular
USR-19396,551,Regular
USR-19397,673,Regular
USR-19398,767,Silver
USR-19399,692,Gold
USR-19400,886,Silver
USR-19401,655,Regular
USR-19402,666,Gold
USR-19403,878,Platinum
USR-19404,553,Silver
USR-19405,789,Gold
USR-19406,486,Regular
USR-19407,399,Gold
USR-19408,419,Platinum
USR-19409,855,Gold
USR-19410,346,Gold
USR-19411,642,Silver
USR-19412,374,Silver
USR-19413,567,Regular
USR-19414,845,Silver
USR-19415,863,Platinum
USR-19416,832,Platinum
USR-19417,501,Silver
USR-19418,570,Regular
USR-19419,695,Platinum
USR-19420,704,Regular
USR-19421,744,Platinum
USR-19422,712,Regular
USR-19423,427,Gold
USR-19424,537,Silver
USR-19425,345,Regular
USR-19426,406,Regular
USR-19427,716,Silver
USR-19428,486,Regular
USR-19429,564,Silver
USR-19430,360,Gold
USR-19431,837,Regular
USR-19432,745,Silver
USR-19433,706,Gold
USR-19434,650,Gold
USR-19435,602,Silver
USR-19436,647,Platinum
USR-19437,603,Silver
USR-19438,334,Silver
USR-19439,846,Silver
USR-19440,389,Platinum
USR-19441,486,Silver
USR-19442,507,Regular
USR-19443,324,Silver
USR-19444,815,Regular
USR-19445,703,Silver
USR-19446,688,Gold
USR-19447,311,Silver
USR-19448,382,Platinum
USR-19449,437,Regular
USR-19450,333,Platinum
USR-19451,330,Regular
USR-19452,485,Platinum
USR-19453,783,Silver
USR-19454,305,Platinum
USR-19455,603,Gold
USR-19456,655,Silver
USR-19457,427,Regular
USR-19458,418,Gold
USR-19459,557,Gold
USR-19460,457,Gold
USR-19461,419,Silver
USR-19462,755,Regular
USR-19463,867,Gold
USR-19464,697,Gold
USR-19465,700,Platinum
USR-19466,880,Gold
USR-19467,357,Silver
USR-19468,348,Silver
USR-19469,391,Regular
USR-19470,711,Silver
USR-19471,385,Silver
USR-19472,526,Regular
USR-19473,726,Platinum
USR-19474,792,Silver
USR-19475,721,Gold
USR-19476,734,Silver
USR-19477,604,Silver
USR-19478,348,Silver
USR-19479,499,Regular
USR-19480,627,Silver
USR-19481,545,Silver
USR-19482,471,Silver
USR-19483,404,Regular
USR-19484,711,Silver
USR-19485,569,Silver
USR-19486,738,Regular
USR-19487,316,Gold
USR-19488,522,Regular
USR-19489,793,Gold
USR-19490,756,Silver
USR-19491,653,Gold
USR-19492,506,Gold
USR-19493,308,Platinum
USR-19494,839,Gold
USR-19495,785,Silver
USR-19496,401,Platinum
USR-19497,808,Gold
USR-19498,548,Platinum
USR-19499,734,Platinum
USR-19500,596,Regular
USR-19501,772,Gold
USR-19502,397,Platinum
USR-19503,505,Platinum
USR-19504,803,Platinum
USR-19505,351,Silver
USR-19506,837,Platinum
USR-19507,618,Regular
USR-19508,651,Gold
USR-19509,860,Silver
USR-19510,642,Platinum
USR-19511,436,Regular
USR-19512,795,Gold
USR-19513,650,Gold
USR-19514,690,Gold
USR-19515,478,Silver
USR-19516,340,Gold
USR-19517,480,Regular
USR-19518,702,Gold
USR-19519,647,Gold
USR-19520,606,Platinum
USR-19521,661,Regular
USR-19522,327,Platinum
USR-19523,588,Platinum
USR-19524,547,Regular
USR-19525,370,Regular
USR-19526,642,Silver
USR-19527,603,Platinum
USR-19528,389,Regular
USR-19529,486,Platinum
USR-19530,825,Silver
USR-19531,846,Regular
USR-19532,582,Regular
USR-19533,522,Silver
USR-19534,801,Regular
USR-19535,879,Regular
USR-19536,607,Gold
USR-19537,308,Silver
USR-19538,900,Silver
USR-19539,898,Gold
USR-19540,635,Gold
USR-19541,328,Silver
USR-19542,890,Silver
USR-19543,840,Platinum
USR-19544,376,Gold
USR-19545,329,Regular
USR-19546,847,Regular
USR-19547,474,Regular
USR-19548,817,Platinum
USR-19549,771,Regular
USR-19550,732,Gold
USR-19551,701,Silver
USR-19552,319,Regular
USR-19553,768,Silver
USR-19554,797,Regular
USR-19555,499,Silver
USR-19556,386,Gold
USR-19557,812,Regular
USR-19558,800,Regular
USR-19559,422,Regular
USR-19560,706,Platinum
USR-19561,451,Platinum
USR-19562,764,Gold
USR-19563,679,Platinum
USR-19564,605,Gold
USR-19565,689,Regular
USR-19566,318,Silver
USR-19567,771,Gold
USR-19568,486,Regular
USR-19569,423,Regular
USR-19570,513,Regular
USR-19571,338,Silver
USR-19572,312,Platinum
USR-19573,363,Gold
USR-19574,477,Silver
USR-19575,812,Silver
USR-19576,684,Silver
USR-19577,391,Gold
USR-19578,401,Regular
USR-19579,610,Gold
USR-19580,382,Gold
USR-19581,372,Silver
USR-19582,775,Silver
USR-19583,684,Regular
USR-19584,760,Gold
USR-19585,620,Regular
USR-19586,639,Platinum
USR-19587,774,Regular
USR-19588,516,Regular
USR-19589,440,Platinum
USR-19590,569,Regular
USR-19591,429,Gold
USR-19592,335,Silver
USR-19593,480,Regular
USR-19594,521,Platinum
USR-19595,496,Regular
USR-19596,832,Platinum
USR-19597,875,Regular
USR-19598,337,Gold
USR-19599,841,Regular
USR-19600,409,Gold
USR-19601,316,Regular
USR-19602,608,Gold
USR-19603,862,Platinum
USR-19604,669,Regular
USR-19605,728,Silver
USR-19606,698,Silver
USR-19607,323,Regular
USR-19608,841,Silver
USR-19609,651,Gold
USR-19610,302,Silver
USR-19611,770,Platinum
USR-19612,573,Regular
USR-19613,459,Regular
USR-19614,433,Gold
USR-19615,833,Platinum
USR-19616,359,Regular
USR-19617,687,Gold
USR-19618,354,Platinum
USR-19619,689,Silver
USR-19620,444,Gold
USR-19621,653,Silver
USR-19622,741,Platinum
USR-19623,631,Silver
USR-19624,543,Regular
USR-19625,538,Regular
USR-19626,597,Gold
USR-19627,575,Silver
USR-19628,427,Gold
USR-19629,403,Platinum
USR-19630,306,Gold
USR-19631,836,Silver
USR-19632,358,Silver
USR-19633,643,Regular
USR-19634,637,Gold
USR-19635,697,Platinum
USR-19636,526,Gold
USR-19637,346,Platinum
USR-19638,813,Platinum
USR-19639,313,Platinum
USR-19640,748,Platinum
USR-19641,474,Silver
USR-19642,688,Platinum
USR-19643,408,Regular
USR-19644,635,Platinum
USR-19645,779,Platinum
USR-19646,810,Regular
